# Timestep,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
24.0,0.0,-0.35075,3.33151,1.43355,3.23557,5.66945,5.35044,2.01116,2.51592,4.07055,2.32065,5.01543,4.09531,3.94134,3.2508
25.0,0.0,0.0789934,3.34828,1.8263,3.51292,5.61664,5.2854,2.27142,2.80292,4.11859,2.75259,4.90751,4.03295,3.824,3.396
26.0,0.0,0.62503,3.78146,2.45379,4.12984,6.03101,5.64508,2.83001,3.35832,4.5711,3.43028,5.22447,4.42325,4.1545,3.93459
27.0,0.0,0.752853,3.74567,2.62988,4.26368,5.94878,5.54497,2.96685,3.45739,4.58207,3.60154,5.10918,4.33781,4.01733,3.99617
28.0,0.0,0.807577,3.80342,2.81806,4.48452,6.05579,5.61164,3.07261,3.77103,4.67339,3.93786,5.13231,4.39509,4.04678,4.16167
29.0,0.0,1.06142,3.95189,2.99889,4.65031,6.22951,5.7668,3.29107,4.01448,4.8522,4.07926,5.27455,4.54483,4.17261,4.33996
30.0,0.0,1.01164,3.88121,2.91051,4.60949,6.22619,5.76649,3.23966,3.97793,4.81439,4.00184,5.27535,4.51251,4.15515,4.2959
31.0,0.0,1.11429,4.03106,3.02933,4.77546,6.4595,5.98491,3.37302,4.14148,4.99961,4.16603,5.44294,4.68812,4.31912,4.52918
32.0,0.0,1.32085,4.461,3.23424,5.11344,6.9253,6.44802,3.60151,4.60864,5.47692,4.48514,5.91011,5.13765,4.76226,5.02553
33.0,0.0,1.56263,4.7278,3.43934,5.34949,7.18121,6.69032,3.75492,4.87694,5.71187,4.77212,6.16311,5.3911,5.01601,5.21961
34.0,0.0,1.62628,4.89023,3.51184,5.49801,7.32957,6.79667,3.81403,5.04804,5.86363,4.90719,6.26069,5.52645,5.12487,5.3754
35.0,0.0,1.82047,5.02681,3.85525,5.75366,7.46124,6.8916,4.1588,5.26082,6.00376,5.17088,6.35325,5.63655,5.21433,5.53679
36.0,0.0,1.90813,4.99729,3.90106,5.72207,7.40935,6.86014,4.16351,5.26794,5.96392,5.23993,6.33952,5.5998,5.19183,5.48796
37.0,0.0,2.041,4.97529,3.84435,5.5368,7.48705,6.97779,4.01897,5.29606,5.99679,5.26884,6.43734,5.70541,5.35378,5.4543
38.0,0.0,2.14534,5.02689,3.71882,5.38858,7.75851,7.24081,3.76298,5.52859,6.21495,5.26701,6.64499,5.93529,5.61026,5.65227
39.0,0.0,2.41115,5.51183,4.17632,5.94201,8.20193,7.6727,4.20722,5.94969,6.63627,5.68469,7.11764,6.38511,6.06866,6.14605
40.0,0.0,2.84109,5.74422,4.67897,6.41289,8.40421,7.84021,4.7258,6.31506,6.86379,6.17256,7.21135,6.53299,6.14696,6.43121
41.0,0.0,2.66427,5.48646,4.40999,6.10307,8.14499,7.58674,4.531,6.01207,6.56633,5.91438,6.96514,6.26822,5.89084,6.03847
42.0,0.0,2.43445,5.1946,4.18841,5.85739,7.89242,7.35551,4.33771,5.72733,6.28806,5.6427,6.69961,5.98259,5.61037,5.8284
43.0,0.0,2.10747,4.97269,3.99318,5.6879,7.69078,7.12514,4.16983,5.52136,6.06018,5.45447,6.44141,5.74339,5.34331,5.5773
44.0,0.0,1.75924,4.65573,3.71273,5.39391,7.29806,6.7262,3.90804,5.18739,5.70239,5.168,6.04928,5.37225,4.95469,5.20581
45.0,0.0,1.55212,4.308,3.50749,5.19868,6.97203,6.4002,3.62781,5.10039,5.38817,5.09526,5.63565,5.01437,4.56245,4.95917
46.0,0.0,1.86858,4.29437,3.58297,5.23126,6.87393,6.29933,3.68891,5.15112,5.32925,5.3183,5.51,4.94237,4.4585,4.87991
47.0,0.0,2.13191,3.96183,3.64424,5.18655,6.43811,5.89893,3.44942,5.22181,5.0551,5.48595,5.10524,4.55739,4.06469,4.79505
48.0,0.0,1.86278,3.60157,3.33533,4.82551,6.04007,5.50391,3.12253,4.83421,4.67489,5.12311,4.73187,4.17001,3.68036,4.38938
49.0,0.0,2.00473,3.47937,3.36743,4.75984,5.92307,5.4022,2.96993,4.73882,4.57723,5.18635,4.62726,4.07534,3.59021,4.3554
50.0,0.0,2.37757,3.96949,3.86654,5.22979,6.32547,5.78381,3.40353,5.17016,5.04731,5.66467,5.0358,4.53593,4.03545,4.85652
51.0,0.0,2.81678,4.56347,4.32971,5.76346,6.94136,6.38712,3.86259,5.68573,5.63168,6.15908,5.69741,5.1439,4.66986,5.44082
52.0,0.0,3.2775,5.24835,4.84728,6.31333,7.75795,7.21358,4.42315,6.27531,6.3538,6.67708,6.54069,5.90292,5.45599,6.08582
53.0,0.0,3.65373,5.69131,5.31998,6.77413,8.05518,7.52691,4.93802,6.59706,6.73053,7.00643,6.91539,6.27323,5.83772,6.48508
54.0,0.0,3.97766,5.80095,5.65757,6.94538,8.13898,7.61304,5.09571,6.75099,6.85063,7.2473,6.9651,6.4231,6.0012,6.60258
55.0,0.0,4.2961,6.04451,5.88614,7.11512,8.31459,7.81259,5.25802,7.01549,7.11583,7.53967,7.12887,6.70249,6.2895,6.85789
56.0,0.0,4.6536,6.54254,6.35422,7.55401,8.8642,8.36916,5.6296,7.51309,7.65808,8.02431,7.66602,7.28611,6.89496,7.39117
57.0,0.0,5.04983,6.95176,6.92705,8.08712,9.13823,8.6087,6.25565,7.87043,8.02769,8.47405,7.91016,7.58779,7.1384,7.82681
58.0,0.0,5.1999,6.87207,6.96905,8.10615,9.01018,8.50259,6.34264,7.90851,7.9622,8.50546,7.81157,7.43519,6.96247,7.78488
59.0,0.0,5.01512,6.37496,6.53787,7.70964,8.58153,8.05367,5.90779,7.54192,7.47852,8.16294,7.32084,6.93827,6.44142,7.31514
60.0,0.0,4.68953,6.28853,6.41806,7.68262,8.50486,7.93126,5.83023,7.39894,7.38788,7.9791,7.15744,6.83091,6.29382,7.24021
61.0,0.0,4.20069,5.83168,5.90148,7.16922,8.05431,7.44636,5.41465,6.87232,6.91516,7.41998,6.60723,6.33107,5.73747,6.65989
62.0,0.0,3.4272,5.19148,5.22336,6.53573,7.36195,6.77364,4.85444,6.21155,6.21553,6.72887,5.97047,5.63829,5.05973,5.97018
63.0,0.0,2.70222,4.91097,4.65224,6.05659,7.03998,6.45579,4.48336,5.70293,5.85763,6.09615,5.73012,5.33103,4.78079,5.53977
64.0,0.0,2.24524,4.76989,4.40404,5.87896,6.87798,6.31967,4.34573,5.41721,5.65542,5.73019,5.64575,5.16455,4.64467,5.3407
65.0,0.0,2.11959,4.8122,4.38349,5.89453,6.91421,6.3522,4.35985,5.31588,5.67733,5.56957,5.71034,5.17825,4.65813,5.35097
66.0,0.0,2.28205,4.9798,4.65926,6.08131,7.10386,6.53614,4.59312,5.38339,5.79362,5.74506,5.91913,5.34224,4.83487,5.44562
67.0,0.0,2.54845,5.30155,4.85736,6.2292,7.42968,6.84183,4.83812,5.54543,6.04898,5.92095,6.28187,5.66161,5.17332,5.59563
68.0,0.0,2.9427,5.67993,5.14233,6.50725,7.78634,7.16544,5.08375,5.87837,6.48846,6.25055,6.48492,6.04629,5.48509,6.01292
69.0,0.0,3.33164,5.74672,5.54213,6.81291,7.84413,7.19576,5.32461,6.16111,6.60267,6.6407,6.44384,6.06616,5.44475,6.20843
70.0,0.0,3.64394,6.02154,5.87408,7.16785,8.10916,7.45474,5.62502,6.43649,6.87826,6.95332,6.6882,6.32996,5.70106,6.53889
71.0,0.0,4.17194,6.64359,6.5341,7.77403,8.60313,7.93171,6.3062,7.0422,7.43763,7.55401,7.22498,6.88395,6.24895,7.07891
72.0,0.0,4.6148,6.8092,6.9185,8.10534,8.61403,7.95829,6.60249,7.42656,7.61822,7.98723,7.22713,6.96613,6.29741,7.3663
73.0,0.0,4.93176,6.73244,6.96822,8.09467,8.56745,7.91087,6.45761,7.57473,7.63477,8.16353,7.11648,6.94329,6.26603,7.45436
74.0,0.0,5.05724,6.828,6.98457,8.1678,8.64986,8.01352,6.4027,7.76991,7.74052,8.29883,7.22069,7.04878,6.37763,7.5637
75.0,0.0,5.17938,6.88951,6.98023,8.155,8.6555,8.07128,6.3896,7.82631,7.81391,8.2726,7.28608,7.14092,6.50604,7.63685
76.0,0.0,5.35548,7.15288,7.00617,8.30119,8.97551,8.37851,6.51857,8.08439,8.14988,8.44283,7.52136,7.50003,6.86314,7.95804
77.0,0.0,5.40889,7.51704,7.15819,8.54876,9.38326,8.83328,6.76785,8.42993,8.57757,8.6116,7.91621,7.9536,7.34501,8.38442
78.0,0.0,5.57597,7.88004,7.3576,8.72811,9.8914,9.35428,7.03695,8.70116,8.96013,8.81212,8.36976,8.4374,7.86808,8.68555
79.0,0.0,5.73349,8.37699,7.61884,9.0613,10.4099,9.86635,7.40274,8.97155,9.37017,9.04377,9.00239,8.96721,8.45986,8.99945
80.0,0.0,5.79155,8.57614,7.83223,9.36252,10.5888,10.0325,7.65982,9.19482,9.58691,9.22564,9.19848,9.1273,8.61394,9.26053
81.0,0.0,6.33386,8.88283,8.47863,9.82222,10.905,10.3423,8.12727,9.61747,9.86141,9.85479,9.54411,9.41257,8.90899,9.56415
82.0,0.0,6.95476,8.9299,9.07431,10.17,10.8145,10.2635,8.56212,9.9136,9.88661,10.4116,9.46142,9.34256,8.80206,9.70112
83.0,0.0,6.86862,8.72183,8.83076,9.94554,10.5766,10.0344,8.37671,9.62349,9.58472,10.213,9.30058,9.08794,8.57296,9.35768
84.0,0.0,6.79954,8.53903,8.73036,9.79223,10.298,9.74014,8.33362,9.24672,9.31013,9.99752,9.02766,8.82347,8.28905,9.10591
85.0,0.0,6.22986,7.93669,8.16619,9.27185,9.66819,9.11023,7.85015,8.64942,8.68481,9.44789,8.41487,8.17101,7.62604,8.47488
86.0,0.0,5.44735,7.45328,7.52584,8.72078,9.17677,8.64269,7.35653,8.05491,8.15411,8.793,8.0325,7.67554,7.16634,7.90502
87.0,0.0,4.75712,7.08666,7.1274,8.38147,8.74063,8.20557,7.0515,7.63945,7.72742,8.3021,7.65979,7.26147,6.77085,7.48043
88.0,0.0,4.16938,6.74139,6.5828,7.92709,8.39856,7.84778,6.66973,7.15645,7.34211,7.66723,7.36819,6.9111,6.44256,7.03785
89.0,0.0,3.814,6.77084,6.37124,7.85206,8.35373,7.75676,6.62153,7.00882,7.31928,7.36495,7.32712,6.89038,6.40108,7.00056
90.0,0.0,3.85956,6.8698,6.50618,8.00611,8.29143,7.73382,6.72488,7.21996,7.41444,7.54319,7.2904,6.92401,6.41403,7.15294
91.0,0.0,4.13676,7.23841,6.78774,8.37538,8.5849,8.03134,7.01519,7.57621,7.79933,7.83232,7.52408,7.28812,6.75983,7.59698
92.0,0.0,4.56947,7.69443,7.22828,8.78603,9.03659,8.52653,7.47149,8.00236,8.2874,8.23137,7.99775,7.7826,7.28516,8.10498
93.0,0.0,4.95204,8.17982,7.6559,9.21851,9.49373,9.03069,7.931,8.40053,8.7601,8.63311,8.59417,8.27644,7.83697,8.58658
94.0,0.0,4.9928,7.93702,7.66631,9.08226,9.25818,8.79321,7.91367,8.23914,8.5247,8.56108,8.39283,7.99321,7.54556,8.35291
95.0,0.0,4.662,7.3069,7.31772,8.61689,8.63289,8.15882,7.40263,7.70461,7.88522,8.19466,7.74042,7.32455,6.86031,7.75206
96.0,0.0,4.40674,6.77605,6.95552,8.22212,8.06669,7.57326,6.96147,7.24826,7.36902,7.85894,7.12592,6.78321,6.28696,7.27794
97.0,0.0,4.27545,6.60861,6.72044,8.06435,7.86794,7.34734,6.79564,7.0251,7.17284,7.63372,6.90855,6.59933,6.09588,7.11103
98.0,0.0,4.20296,6.52674,6.4654,7.94443,7.79279,7.25714,6.58421,6.9896,7.1204,7.50428,6.83183,6.51798,5.99607,7.03201
99.0,0.0,3.95245,6.27252,6.10582,7.71321,7.6361,7.09642,6.29805,6.78711,6.91858,7.1887,6.599,6.26675,5.71214,6.8521
100.0,0.0,3.66836,6.04355,5.80613,7.50297,7.42954,6.83018,6.06984,6.57349,6.72456,6.82832,6.27441,6.04267,5.43208,6.65251
101.0,0.0,3.49587,6.02872,5.77365,7.5024,7.38122,6.77726,5.99526,6.55079,6.7006,6.7991,6.2279,6.03559,5.43264,6.694
102.0,0.0,3.2754,6.10376,5.73071,7.58053,7.48458,6.88739,5.93947,6.65048,6.78403,6.82725,6.32197,6.11609,5.50173,6.76863
103.0,0.0,3.16063,6.20897,5.66107,7.59584,7.55382,6.99274,5.87818,6.61091,6.79808,6.78697,6.48657,6.19082,5.62924,6.74911
104.0,0.0,3.40044,6.51923,5.94869,7.88798,7.96401,7.3954,6.05316,6.92328,7.11527,7.1308,6.88908,6.5459,6.00494,7.04125
105.0,0.0,3.34692,6.46373,5.90738,7.80367,7.97931,7.42651,6.11924,6.85487,7.05914,7.04412,6.91263,6.50582,5.98465,6.95783
106.0,0.0,3.14381,6.27479,5.75502,7.64568,7.85789,7.28909,5.91628,6.73317,6.88166,6.89523,6.75201,6.32678,5.79463,6.75412
107.0,0.0,3.04014,6.13242,5.69872,7.56579,7.72763,7.17857,5.85385,6.64869,6.76,6.84202,6.61159,6.17928,5.64498,6.64032
108.0,0.0,2.97769,6.01726,5.65985,7.49997,7.60077,7.05056,5.83985,6.54406,6.64305,6.74783,6.47705,6.04396,5.50324,6.51735
109.0,0.0,2.78832,5.94912,5.55058,7.38398,7.47693,6.91039,5.7817,6.29398,6.50716,6.62195,6.43089,5.97397,5.46702,6.35777
110.0,0.0,2.6835,5.95152,5.52334,7.34737,7.37828,6.82061,5.89145,6.10076,6.43546,6.51454,6.46227,5.9339,5.46482,6.28996
111.0,0.0,2.77778,6.2534,5.8403,7.56224,7.40322,6.89203,6.34069,6.01402,6.53621,6.5888,6.77816,6.12029,5.74092,6.39814
112.0,0.0,3.02178,6.79515,6.30335,8.01054,7.92036,7.43103,6.90783,6.33616,7.02729,6.83893,7.33455,6.66972,6.31165,6.87031
113.0,0.0,3.31422,7.21888,6.60805,8.30924,8.40182,7.96167,7.31152,6.57717,7.45361,6.99889,7.83847,7.12094,6.78221,7.23309
114.0,0.0,3.3325,7.47668,6.75271,8.52293,8.78411,8.34027,7.49825,6.85618,7.78635,7.0959,8.14336,7.42658,7.07139,7.54343
115.0,0.0,3.56343,7.67858,6.96654,8.73272,9.06715,8.60886,7.62999,7.15408,8.0425,7.39146,8.35153,7.66421,7.28081,7.76884
116.0,0.0,3.84175,7.82296,7.16475,8.87991,9.25085,8.8302,7.74782,7.36154,8.20284,7.65768,8.5763,7.83659,7.47386,7.90682
117.0,0.0,4.11904,8.21041,7.44154,9.18535,9.62763,9.18884,8.03261,7.72218,8.57786,7.97957,8.9477,8.25004,7.89831,8.26476
118.0,0.0,4.38467,8.101,7.568,9.21616,9.53452,9.06424,8.0034,7.88143,8.5531,8.17504,8.71528,8.12002,7.68387,8.26842
119.0,0.0,4.71695,7.9079,7.50002,9.08366,9.36189,8.90386,7.7655,7.8492,8.36348,8.27157,8.556,7.92975,7.50563,8.12997
120.0,0.0,5.11108,8.24739,7.76769,9.42368,9.68117,9.2494,7.99059,8.17586,8.71255,8.59948,8.87309,8.28843,7.8669,8.51301
121.0,0.0,5.66398,8.90723,8.36371,10.0623,10.3358,9.88783,8.54689,8.86602,9.41102,9.20059,9.46192,8.96629,8.5208,9.22832
122.0,0.0,6.41557,9.74932,9.18808,10.9209,11.1868,10.6874,9.33831,9.7685,10.2743,10.0534,10.1717,9.82718,9.34259,10.1105
123.0,0.0,7.21389,10.6648,10.0839,11.9161,12.1895,11.6589,10.2352,10.692,11.2153,10.9719,11.0941,10.7889,10.3049,11.1011
124.0,0.0,7.88184,11.3442,10.6843,12.5745,12.9669,12.4099,10.8686,11.4157,11.8857,11.6535,11.808,11.493,11.0114,11.7606
125.0,0.0,8.42594,12.0301,11.3237,13.2344,13.6907,13.111,11.5768,12.0179,12.5357,12.2366,12.5091,12.2116,11.7473,12.4097
126.0,0.0,8.95572,12.7716,11.9674,13.9159,14.4005,13.8215,12.3162,12.6761,13.2614,12.8372,13.2388,12.9684,12.5249,13.1194
127.0,0.0,9.29387,13.4254,12.2831,14.311,15.1092,14.5322,12.8403,13.1869,13.8829,13.1909,13.9658,13.6797,13.2829,13.6347
128.0,0.0,9.48087,13.8029,12.4311,14.5297,15.4119,14.8278,13.1596,13.3843,14.1203,13.3506,14.3694,14.0021,13.6665,13.7884
129.0,0.0,9.72093,13.9153,12.5762,14.7008,15.613,14.9856,13.2975,13.6026,14.2981,13.5713,14.5237,14.1432,13.7991,13.9794
130.0,0.0,9.96517,14.0316,12.8015,14.8286,15.6453,15.059,13.5279,13.7734,14.4004,13.777,14.701,14.2253,13.9292,14.1098
131.0,0.0,10.1797,14.0292,13.0501,14.935,15.3702,14.8037,13.7451,13.6439,14.2844,13.8693,14.6002,14.0887,13.8115,14.0545
132.0,0.0,10.1341,13.7058,12.8652,14.743,15.0023,14.3945,13.5835,13.3961,13.9475,13.754,14.1472,13.695,13.3612,13.7635
133.0,0.0,10.1548,13.2947,12.7887,14.5327,14.5408,13.9387,13.4202,13.065,13.517,13.6443,13.6866,13.2206,12.8728,13.4125
134.0,0.0,10.2502,13.0046,12.8522,14.4433,14.255,13.6476,13.3893,12.8524,13.2294,13.5971,13.3339,12.8948,12.5182,13.1843
135.0,0.0,10.4769,12.7609,12.9613,14.4505,13.9675,13.3543,13.3452,12.779,13.0411,13.7241,12.9519,12.5863,12.1371,13.0889
136.0,0.0,10.7761,12.9311,13.2861,14.7167,14.1287,13.4993,13.5322,13.0316,13.2452,14.0058,13.023,12.7709,12.2916,13.3757
137.0,0.0,11.1369,13.2436,13.7063,15.0819,14.4967,13.8071,13.875,13.3523,13.5977,14.3899,13.2617,13.1118,12.5816,13.7102
138.0,0.0,11.5423,13.4243,14.0402,15.384,14.6546,13.9144,14.0873,13.6193,13.8491,14.726,13.2484,13.263,12.6418,14.0013
139.0,0.0,11.7083,13.1634,14.1287,15.3274,14.3672,13.6087,13.9218,13.7303,13.6686,14.8976,12.8947,12.967,12.2891,13.9091
140.0,0.0,11.79,13.1759,14.2551,15.4271,14.3821,13.6048,13.9286,13.8551,13.6955,15.0073,12.8672,12.9898,12.301,13.9906
141.0,0.0,11.9805,13.4141,14.3867,15.6614,14.6991,13.9118,14.0602,14.1579,13.9719,15.2586,13.1262,13.2773,12.583,14.2813
142.0,0.0,11.9869,13.632,14.3736,15.6361,14.9355,14.138,14.2336,14.1665,14.095,15.2089,13.374,13.5144,12.8596,14.2814
143.0,0.0,12.1184,13.8226,14.511,15.762,15.0777,14.2367,14.4616,14.3008,14.2415,15.3415,13.474,13.6957,13.0283,14.371
144.0,0.0,12.338,14.1108,14.7095,15.9606,15.2265,14.356,14.6946,14.5076,14.4383,15.582,13.6508,13.9218,13.2484,14.5332
145.0,0.0,12.285,14.1369,14.7119,16.0313,15.246,14.3356,14.807,14.5908,14.5074,15.5412,13.5874,13.9366,13.2164,14.6545
146.0,0.0,11.9568,13.647,14.2788,15.6141,14.8133,13.9123,14.3653,14.2592,14.0595,15.1983,13.162,13.441,12.7182,14.2118
147.0,0.0,11.6452,13.242,13.9214,15.2953,14.4293,13.5487,14.0095,13.9328,13.6978,14.8562,12.7743,13.0359,12.3049,13.9002
148.0,0.0,11.4567,13.0258,13.7168,15.1562,14.2123,13.362,13.7935,13.7978,13.5242,14.6685,12.582,12.8161,12.1011,13.8148
149.0,0.0,11.1662,12.5667,13.361,14.7808,13.8509,13.0297,13.2894,13.4816,13.1136,14.3506,12.2392,12.3751,11.6773,13.4604
150.0,0.0,10.8127,12.4562,12.9892,14.5258,13.7327,12.9352,12.9928,13.2182,12.9653,14.0412,12.1843,12.2862,11.6324,13.2828
151.0,0.0,10.6415,12.6015,12.9489,14.5406,13.8978,13.1524,12.9845,13.2103,13.1052,13.9505,12.4231,12.4781,11.88,13.4174
152.0,0.0,10.7476,12.9834,13.1472,14.814,14.2805,13.5582,13.2188,13.4469,13.4633,14.1378,12.8822,12.8783,12.3235,13.7728
153.0,0.0,11.1177,13.6488,13.6364,15.3851,14.9914,14.2928,13.7369,13.9692,14.1502,14.6057,13.6179,13.6065,13.0717,14.4589
154.0,0.0,11.12,13.6159,13.5179,15.2937,14.9699,14.2991,13.7219,13.9624,14.154,14.5727,13.6255,13.5599,12.9979,14.3745
155.0,0.0,11.0615,13.4817,13.3731,15.0971,14.8045,14.1693,13.6074,13.8232,13.9849,14.4712,13.5725,13.4104,12.8754,14.1652
156.0,0.0,10.9624,13.2176,13.2332,14.8317,14.5565,13.933,13.4214,13.5809,13.6911,14.3285,13.3585,13.1288,12.598,13.8091
157.0,0.0,10.913,13.1867,13.2799,14.8702,14.5839,13.968,13.4159,13.464,13.6587,14.2473,13.405,13.1209,12.6038,13.7961
158.0,0.0,10.7587,13.2393,13.1996,14.8464,14.6532,14.0401,13.4244,13.4366,13.7194,14.1563,13.4739,13.1772,12.6444,13.8165
159.0,0.0,10.7602,13.2157,13.2375,14.8107,14.546,13.9555,13.508,13.3754,13.6724,14.1368,13.4285,13.1105,12.5806,13.7623
160.0,0.0,10.5346,12.9184,12.9612,14.521,14.2258,13.6849,13.2711,13.1292,13.3658,13.8813,13.1589,12.8055,12.2848,13.4459
161.0,0.0,10.1321,12.6318,12.6259,14.1471,13.9867,13.4716,12.9845,12.7755,13.0644,13.474,12.9754,12.5612,12.0718,13.0724
162.0,0.0,9.74409,12.4383,12.3342,13.9061,13.8532,13.3701,12.6907,12.587,12.8664,13.2339,12.9211,12.4027,11.9565,12.8814
163.0,0.0,9.86284,12.395,12.3854,13.8794,13.7572,13.27,12.6488,12.604,12.8095,13.3377,12.8206,12.3224,11.8539,12.8159
164.0,0.0,9.8289,12.4407,12.4106,13.9166,13.7845,13.2732,12.7701,12.6478,12.8601,13.3635,12.8417,12.3565,11.8754,12.8511
165.0,0.0,9.77224,12.3999,12.2836,13.7408,13.775,13.2586,12.7861,12.6279,12.834,13.2459,12.8659,12.3444,11.8812,12.7689
166.0,0.0,9.83184,12.4183,12.2865,13.7105,13.7891,13.2715,12.8369,12.6852,12.8736,13.2239,12.8916,12.3604,11.896,12.8092
167.0,0.0,9.92497,12.4675,12.3367,13.7451,13.8578,13.3146,12.8499,12.8358,12.991,13.3008,12.8785,12.4204,11.9162,12.9481
168.0,0.0,10.1593,12.6728,12.524,13.9514,14.0875,13.5077,12.9421,13.0655,13.2515,13.543,12.9696,12.6394,12.0736,13.2179
169.0,0.0,10.612,13.1375,12.9644,14.4242,14.4827,13.8985,13.2928,13.5041,13.7391,13.998,13.3157,13.1006,12.5108,13.7444
170.0,0.0,10.8939,13.5849,13.2303,14.7738,14.8896,14.3529,13.6447,13.8365,14.1567,14.3022,13.8227,13.5644,13.0282,14.1177
171.0,0.0,11.4073,14.0777,13.7946,15.2798,15.2621,14.7413,14.2415,14.2412,14.5932,14.7875,14.2822,13.991,13.4653,14.5801
172.0,0.0,11.6287,14.2414,13.9979,15.4391,15.4013,14.8805,14.556,14.3817,14.7392,14.8752,14.4308,14.1286,13.599,14.7087
173.0,0.0,11.7921,14.4199,14.2467,15.6793,15.5362,14.9999,14.7739,14.4419,14.8651,15.0537,14.6311,14.28,13.7593,14.8654
174.0,0.0,11.6962,14.371,14.1359,15.6146,15.4984,14.9421,14.6674,14.3945,14.8175,14.9895,14.6004,14.2204,13.6917,14.8061
175.0,0.0,11.5869,14.2776,14.0401,15.5915,15.4423,14.8994,14.5777,14.3642,14.7266,14.9753,14.5481,14.1215,13.5915,14.7285
176.0,0.0,11.8544,14.4368,14.1397,15.7126,15.6063,15.0763,14.6676,14.5425,14.8694,15.186,14.7482,14.2853,13.7782,14.8747
177.0,0.0,12.4017,14.9201,14.6933,16.2566,16.0443,15.4997,15.1338,14.9902,15.3896,15.6708,15.1029,14.7535,14.1897,15.4337
178.0,0.0,13.1156,15.7575,15.4683,17.1021,16.8493,16.2782,15.8758,15.7989,16.2628,16.4409,15.8893,15.6185,15.0422,16.3352
