# Timestep,1.0
1,0.12010626494884491
2,0.09077057987451553
3,0.19287802278995514
4,0.1510569304227829
5,0.12197678536176682
6,0.10008835792541504
7,0.09213650226593018
8,0.16702131927013397
9,0.17097462713718414
