1140	0.5752415426669312
4526	0.22660076867991488
4504	0.39968875267077214
471	0.002287930331956221
399	0.24382184096850282
4456	0.005456318497827843
382	0.27703831685457997
362	0.12848458814814898
4446	0.04169544960694391
335	0.36428372542224746
243	0.024323221054814465
127	0.2014899932097879
107	0.025087940632814658
44	0.019094535557157045
4345	0.8301945807641296
6086	0.03659277798973264
4229	0.49236719854742933
4188	0.2425554726620697
4157	0.18351207619787185
4129	0.28197967852646993
4117	0.1882694576541852
3865	0.21549749893976367
2798	0.11750906762681285
3535	0.02937506434216712
3320	0.3665247984236259
3213	0.00384691410339939
3180	0.027498767814973044
2864	0.08121840088035842
2778	0.30453421792394236
2766	0.2276518183678141
2757	0.18204973215533587
682	0.2356435636147887
246	0.10880487839501227
6744	0.25699878465797843
6510	0.23220741356617125
2567	0.373360393985791
2553	0.6920783629830821
2559	0.8022892967538224
2504	0.6001157229660605
2482	0.14781322064365404
5567	0.5093619966481517
2437	0.14387078228704275
5279	0.04259715124188348
2338	0.085657412751335
2359	0.03561826148516331
4910	0.08652480857120945
2326	0.0894357529708916
2285	0.08879940652174469
2279	0.01427867698224912
2186	0.1962609052112745
2172	0.26047667416862685
2082	0.07640578126168271
1428	0.6214243004742092
4431	0.32449532929806274
